fADATime,fADCTime,fADADecision,fADCDecision,fV0ATime,fV0CTime,fV0ADecision,fV0CDecision
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.98519,65.04506,1,1,11.211373,2.8149855,1,1
55.715508,65.05275,1,1,11.258545,-1024.0,1,0
55.9406,-1024.0,1,0,10.97869,2.7868416,1,1
57.03339,64.95487,1,1,-1024.0,2.6452606,0,1
-1024.0,-1024.0,0,0,11.555585,-1024.0,1,0
55.568398,65.51044,1,1,11.196111,3.151447,1,1
56.503304,65.09902,1,1,11.431132,2.9705818,1,1
56.905846,64.58463,1,1,10.791562,3.0703902,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.09222,65.16371,1,1,11.55816,3.3478675,1,1
56.32701,65.03171,1,1,10.821514,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.030804,65.11245,1,1,10.855364,2.7277699,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.964516,65.0733,1,1,11.471433,3.096045,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.520657,65.38437,1,1,10.92396,2.9998817,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.195873,65.17318,1,1,10.992739,2.7155998,1,1
56.81723,65.34043,1,1,-1024.0,-1024.0,0,0
56.7646,65.071045,1,1,10.793277,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.004986,65.1648,1,1,11.269689,3.208524,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.388126,64.88172,1,1,11.202972,2.8213806,1,1
-1024.0,-1024.0,0,0,10.935291,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.43772,0,1,10.846446,1.7182356,1,1
58.080193,-1024.0,1,0,18.514442,-1024.0,1,0
57.54715,65.33711,1,1,11.328887,3.0930219,1,1
56.55035,65.4981,1,1,11.335071,3.2335806,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.46502,-1024.0,1,0,9.752447,-1024.0,1,0
56.992588,65.5697,1,1,11.143514,2.6510146,1,1
57.230686,65.620605,1,1,11.382725,3.120365,1,1
-1024.0,65.0376,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.40065,65.352776,1,1,10.9711685,3.1043665,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.44425,65.03513,1,1,11.618283,2.913463,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.70708,65.33138,1,1,9.697961,-1024.0,1,0
-1024.0,65.13023,0,1,10.879471,2.8280814,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.47386,64.66497,1,1,10.612429,2.6337163,1,1
57.206116,64.95293,1,1,11.164584,2.7459633,1,1
56.344704,65.0403,1,1,10.952965,2.8952112,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.06923,64.886894,1,1,11.252114,2.7899625,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.13612,64.93762,1,1,10.775876,2.8344994,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.387592,64.49545,1,1,10.3485775,2.5167103,1,1
57.285458,64.73769,1,1,11.650669,2.7336357,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.820927,65.46106,1,1,11.650102,2.8717756,1,1
56.093422,65.007675,1,1,11.05302,2.9858718,1,1
57.28062,-1024.0,1,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.855045,64.988045,1,1,11.014969,3.1097498,1,1
55.28375,65.26389,1,1,10.89555,3.081875,1,1
56.76996,-1024.0,1,0,-1024.0,-1024.0,0,0
54.650253,64.85381,1,1,11.492297,2.3863933,1,1
55.970898,-1024.0,1,0,12.049134,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.966976,65.029205,1,1,11.013657,2.830325,1,1
-1024.0,65.52661,0,1,11.292305,3.4566374,1,1
57.454185,65.2896,1,1,10.319404,3.142449,1,1
55.91197,65.29783,1,1,11.077986,3.1937237,1,1
56.82233,64.90643,1,1,11.252491,2.9987872,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.888523,-1024.0,1,0,10.451779,-1024.0,1,0
56.385357,65.172905,1,1,10.864168,2.7924933,1,1
57.33809,64.717026,1,1,11.540271,2.5283012,1,1
57.58933,65.49573,1,1,11.944894,2.9520392,1,1
58.060772,65.26263,1,1,11.190137,3.1081917,1,1
56.987682,65.40669,1,1,10.893316,2.2020013,1,1
57.23367,-1024.0,1,0,11.54276,3.166523,1,1
62.431786,65.0497,3,1,16.201696,2.7765958,1,1
56.524544,-1024.0,1,0,11.113716,3.2881904,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.412865,0,1,11.67418,3.2286334,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.245815,64.99588,1,1,11.102916,2.5333092,1,1
-1024.0,64.95782,0,1,10.994775,2.6892142,1,1
-1024.0,65.333336,0,1,10.929987,2.5375788,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.787025,65.05489,1,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.55905,65.53675,1,1,10.9739895,3.220985,1,1
-1024.0,65.24206,0,1,-1024.0,2.6063917,0,1
56.881157,-1024.0,1,0,11.486756,2.9783103,1,1
-1024.0,65.19849,0,1,10.205706,2.906405,1,1
56.367096,65.24104,1,1,11.26611,2.8097205,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.18741,65.09223,1,1,11.080791,2.9531875,1,1
57.041454,65.148605,1,1,13.496749,3.6340127,1,1
57.056973,64.995285,1,1,11.424432,2.944961,1,1
56.271603,64.92701,1,1,11.675327,2.6846712,1,1
57.36222,65.69177,1,1,10.939285,3.2897453,1,1
-1024.0,65.10857,0,1,10.518046,2.5858972,1,1
57.932194,65.46709,1,1,11.62203,3.1980913,1,1
56.57725,65.50293,1,1,-1024.0,-1024.0,0,0
57.0283,65.48761,1,1,11.15395,2.6999097,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.110184,64.92512,1,1,11.227371,2.889129,1,1
56.831566,65.06564,1,1,10.993267,2.7993736,1,1
56.610928,64.72704,1,1,11.109347,2.7305622,1,1
56.64407,64.81027,1,1,10.953104,2.4266605,1,1
55.63805,65.45203,1,1,11.29414,2.992555,1,1
56.939045,64.926926,1,1,11.327213,2.8171952,1,1
-1024.0,65.533554,0,1,-1024.0,-1024.0,0,0
57.25888,-1024.0,1,0,14.5671,3.166037,1,1
56.07225,65.0168,1,1,11.334112,3.0295203,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.71257,65.21378,1,1,10.334707,2.981429,1,1
57.47679,65.00071,1,1,11.639726,3.2175875,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.001614,65.41677,1,1,11.243485,2.9444542,1,1
57.06095,-1024.0,1,0,13.575475,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.930786,64.98387,1,1,13.250029,2.7725036,1,1
55.649445,64.87614,1,1,11.8633175,2.931773,1,1
56.342865,64.61487,1,1,10.6250725,2.4449615,1,1
56.284985,64.75859,1,1,10.50612,2.9700363,1,1
56.345463,64.942245,1,1,11.019436,2.5868244,1,1
-1024.0,65.24965,0,1,11.268128,3.0924242,1,1
57.048008,64.366936,1,1,11.193998,2.4613128,1,1
56.373722,65.57499,1,1,10.440287,3.1717267,1,1
56.20865,64.83493,1,1,10.640768,2.6033497,1,1
56.68678,65.1512,1,1,10.512608,3.2196193,1,1
-1024.0,65.56197,0,1,11.069936,2.985074,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.137356,64.70607,1,1,10.883917,2.359183,1,1
57.456192,64.85975,1,1,11.433409,2.8865654,1,1
56.97663,65.56629,1,1,11.491744,3.7184544,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.39349,65.53808,1,1,11.133314,3.5218287,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.99814,65.05638,1,1,11.635115,3.15025,1,1
-1024.0,65.05154,0,1,10.990673,2.7790375,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.754982,65.59659,1,1,10.9865675,3.5992053,1,1
57.264412,64.98789,1,1,11.274827,3.0990822,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.64793,65.259026,1,1,11.134197,3.30704,1,1
55.857475,65.65184,1,1,10.848867,3.1360283,1,1
56.053192,64.797516,1,1,10.682334,2.2772706,1,1
55.596664,65.41044,1,1,11.144757,3.5679698,1,1
-1024.0,65.36635,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.754448,64.76917,1,1,10.305865,2.9376044,1,1
54.96562,65.48636,1,1,10.62652,3.254658,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
53.82656,65.412224,3,1,10.4565525,3.2041197,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.94158,64.69013,1,1,10.977392,3.1274583,1,1
57.210564,65.346596,1,1,10.5374365,3.3005505,1,1
57.616524,65.534386,1,1,11.24137,3.1877787,1,1
-1024.0,-1024.0,0,0,-10.907431,1.6306142,2,1
63.293545,65.30193,3,1,10.931862,3.0591557,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.38316,65.21564,1,1,11.363638,3.217964,1,1
55.457836,-1024.0,1,0,10.800027,-1024.0,1,0
57.634384,65.306335,1,1,11.0323715,3.1340578,1,1
57.326576,-1024.0,1,0,-1024.0,-1024.0,0,0
56.460663,65.25298,1,1,10.751304,3.067704,1,1
57.728893,65.01114,1,1,11.331408,3.008476,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.862495,65.411995,1,1,11.216297,2.9747496,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.952072,65.21674,1,1,10.939951,2.9288423,1,1
56.77804,65.51073,1,1,11.166282,3.4097898,1,1
56.246807,70.54346,1,3,11.013066,3.2944176,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.71811,0,1,10.790411,2.835916,1,1
57.05266,65.14793,1,1,12.255011,2.6664636,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.985565,0,1,11.074652,2.4536228,1,1
-1024.0,64.37192,0,1,11.066651,3.2865872,1,1
57.127224,65.0769,1,1,10.476962,2.893803,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.4858,64.544785,1,1,11.540091,2.941531,1,1
56.567554,65.30802,1,1,10.9251995,3.2641559,1,1
-1024.0,65.50894,0,1,-1024.0,2.96832,0,1
56.792362,65.25773,1,1,10.856858,3.1568012,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.740395,64.91762,1,1,11.188953,2.6794207,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.60626,64.84371,1,1,10.355555,2.9272966,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.681313,65.228035,1,1,11.408288,2.6027083,1,1
58.01317,64.99054,1,1,11.078151,3.433429,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.284134,64.45846,1,1,11.184383,2.4111106,1,1
56.306286,-1024.0,1,0,10.649734,-1024.0,1,0
56.757862,64.80106,1,1,10.882104,2.9154747,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.715508,65.17537,1,1,11.472566,3.295839,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.08012,-1024.0,1,0,10.844687,-1024.0,1,0
56.916523,64.95348,1,1,10.883509,2.9343934,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.302246,0,1,-1024.0,-1024.0,0,0
-1024.0,65.13133,0,1,11.700105,1.4796576,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.843822,65.83973,1,1,11.306852,2.813039,1,1
-1024.0,65.00154,0,1,10.966396,2.6812854,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.083595,65.26915,1,1,11.084424,3.115779,1,1
55.17043,65.27141,1,1,10.884812,3.1022837,1,1
56.30624,65.18885,1,1,10.655133,3.1176515,1,1
55.92934,65.44487,1,1,-1024.0,-1024.0,0,0
57.350483,64.85799,1,1,11.260474,2.7372177,1,1
57.12237,65.05421,1,1,-1024.0,3.5512006,0,1
57.521626,-1024.0,1,0,11.176119,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.207638,64.78293,1,1,10.779348,2.610129,1,1
57.122383,65.02041,1,1,11.160607,2.9598572,1,1
56.229446,65.14593,1,1,11.020235,2.965396,1,1
56.63636,64.83297,1,1,11.488092,2.7686703,1,1
-1024.0,64.896416,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.82697,0,1,10.36882,2.3310208,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.977726,65.113304,1,1,11.029631,2.519547,1,1
-1024.0,64.766685,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.66836,0,1,10.750847,2.6935542,1,1
57.533905,64.634636,1,1,11.625711,2.4551234,1,1
57.15503,65.1688,1,1,10.976105,3.0037768,1,1
57.15152,65.37601,1,1,11.319423,3.0229127,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.523685,65.42975,1,1,10.957271,3.4101236,1,1
56.411255,65.03793,1,1,10.260239,3.4761255,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.79729,0,1,-11.272941,2.502939,2,1
55.882744,65.28873,1,1,10.781368,2.7450743,1,1
-1024.0,-1024.0,0,0,10.384796,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.943466,64.40318,1,1,11.529561,2.523271,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.31378,65.22564,1,1,11.004261,2.8480642,1,1
-1024.0,65.113205,0,1,10.880484,3.279221,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.521217,65.465065,1,1,11.333104,3.2672231,1,1
57.25778,64.80536,1,1,11.433327,2.9963133,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.75212,65.203804,1,1,11.07954,2.9837034,1,1
55.69683,65.101845,1,1,10.7394495,3.0837421,1,1
-1024.0,65.15968,0,1,-11.857576,2.4652212,2,1
57.35678,64.869606,1,1,11.134593,2.2076647,1,1
56.624615,-1024.0,1,0,10.83915,-1024.0,1,0
-1024.0,64.735725,0,1,11.336929,2.6936197,1,1
56.647713,65.26096,1,1,11.017584,3.1894991,1,1
56.84515,-1024.0,1,0,10.917055,-1024.0,1,0
56.89847,65.338684,1,1,11.112581,3.157213,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.765556,65.70987,1,1,11.209381,3.924846,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.98937,64.61372,1,1,11.030974,2.802489,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.130367,64.95269,1,1,10.35416,2.3082628,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.848305,64.86929,1,1,11.46902,2.415782,1,1
57.05489,-1024.0,1,0,20.849195,-1024.0,1,0
56.09662,-1024.0,1,0,9.967565,-1024.0,1,0
56.683872,65.02117,1,1,11.649456,3.2153685,1,1
57.409294,65.414566,1,1,11.381304,3.3754044,1,1
-1024.0,65.36496,0,1,10.853017,3.1656828,1,1
56.524548,65.14542,1,1,10.739761,3.06856,1,1
57.06716,65.01404,1,1,11.406255,2.6833613,1,1
57.256588,-1024.0,1,0,10.7615795,3.164037,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.88376,0,1,9.818886,2.517417,1,1
57.06981,65.41686,1,1,11.143956,3.0677512,1,1
56.641903,65.1536,1,1,11.373765,2.980486,1,1
57.870792,65.27579,1,1,11.135034,3.4205952,1,1
57.841484,-1024.0,1,0,10.935836,2.1753755,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.69435,65.42036,1,1,11.008961,2.992562,1,1
57.108612,65.20554,1,1,10.991252,2.8651462,1,1
57.66504,65.434685,1,1,10.991967,3.1416824,1,1
-1024.0,65.2116,0,1,-1024.0,2.721582,0,1
57.413868,65.21121,1,1,11.177197,1.9731506,1,1
56.44965,65.434135,1,1,11.064841,3.10718,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.46747,0,1,14.003344,3.1086886,1,1
53.664845,64.94826,3,1,10.8088455,2.9296455,1,1
-1024.0,65.40525,0,1,11.062236,3.4434953,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.296906,0,1,-1024.0,2.956617,0,1
55.966393,64.78793,1,1,10.773454,2.552552,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.840733,65.34229,1,1,10.599537,3.034829,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.37275,0,1,11.057281,2.9506648,1,1
57.780697,64.75298,1,1,11.259296,2.8497047,1,1
-1024.0,-1024.0,0,0,-1024.0,3.5272396,0,1
56.97831,65.01509,1,1,11.045423,2.7644663,1,1
56.80976,65.39144,1,1,10.523654,3.1828191,1,1
-1024.0,64.91729,0,1,-1024.0,1.7284497,0,1
-1024.0,64.89638,0,1,-1024.0,2.8222172,0,1
56.049488,63.974648,1,1,13.678685,2.7742429,1,1
56.843678,65.418915,1,1,11.728872,3.369549,1,1
-1024.0,64.64541,0,1,10.63523,2.6064782,1,1
56.731388,65.02329,1,1,11.075668,2.8857698,1,1
56.838223,65.128174,1,1,10.994717,2.9329855,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.12192,65.473274,1,1,11.910296,3.2228394,1,1
56.870224,65.39966,1,1,10.824119,2.622536,1,1
56.570766,64.7856,1,1,10.883996,2.6333485,1,1
57.37552,65.26497,1,1,11.626481,3.3225424,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.435146,65.15912,1,1,11.241249,3.2298484,1,1
57.602596,65.57496,1,1,11.578766,3.1441617,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.31181,65.23159,1,1,11.420861,2.969012,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.916325,64.80192,1,1,10.808012,-1024.0,1,0
56.36916,65.22278,1,1,10.435698,2.584406,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.144943,64.50749,1,1,11.429318,3.0187404,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.753563,64.9598,1,1,11.528137,2.678082,1,1
56.397644,65.12324,1,1,12.049456,3.1497304,1,1
-1024.0,64.70877,0,1,11.713703,3.0458496,1,1
-1024.0,65.22797,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.04038,65.1129,1,1,10.752614,2.8853962,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.53231,64.55199,1,1,10.990913,2.555591,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.762913,64.93087,1,1,10.936101,2.7966235,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.43797,64.92358,1,1,10.956618,2.8378696,1,1
60.394512,64.78557,3,1,-1024.0,-1024.0,0,0
56.838886,65.357445,1,1,10.742758,3.4218109,1,1
56.744274,65.1798,1,1,10.994906,2.9050415,1,1
56.537544,65.23478,1,1,10.689834,3.3260622,1,1
56.228615,64.720215,1,1,11.064834,2.7110322,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.069435,65.03343,1,1,11.300471,2.7378182,1,1
56.92257,64.99684,1,1,11.396451,2.913828,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
59.197083,65.4175,3,1,11.049367,3.6998103,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.62854,0,1,-1024.0,-1024.0,0,0
57.074203,65.60008,1,1,11.522582,3.3019829,1,1
57.647633,64.851746,1,1,10.524401,2.8569636,1,1
56.676895,65.21669,1,1,11.049342,3.032856,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.14824,65.082886,1,1,11.250016,2.9827979,1,1
56.947014,65.12664,1,1,10.5666685,3.0908365,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.28671,0,1,-1024.0,3.3955827,0,1
-1024.0,64.578735,0,1,11.673328,2.9746969,1,1
-1024.0,65.15447,0,1,9.852598,2.9785774,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.019444,65.43115,1,1,-1024.0,3.0868788,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.683052,65.16409,1,1,11.193231,2.0961914,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.7647,0,1,-1024.0,-1024.0,0,0
56.974667,65.14411,1,1,11.505134,2.992187,1,1
56.036404,65.61585,1,1,10.828315,3.1879432,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.98022,65.195724,1,1,11.257349,2.7748458,1,1
56.92818,64.9508,1,1,11.84281,2.980533,1,1
56.13215,-1024.0,1,0,10.982087,2.679728,1,1
-1024.0,65.46081,0,1,10.328134,2.5288794,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.120457,65.14799,1,1,11.218381,2.8290284,1,1
56.090847,64.7339,1,1,11.146224,2.6367345,1,1
57.17667,65.713905,1,1,10.904795,3.3434362,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
58.390247,65.17316,1,1,11.071682,2.5918303,1,1
57.744198,65.22034,1,1,11.324881,3.1933799,1,1
56.367687,65.37963,1,1,11.0622,3.4191637,1,1
56.626472,65.1004,1,1,11.103411,2.6909485,1,1
-1024.0,65.39751,0,1,10.646931,3.323897,1,1
-1024.0,65.6143,0,1,-1024.0,2.8975809,0,1
56.753525,-1024.0,1,0,11.881512,28.961014,1,3
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.76735,65.1681,1,1,11.420395,2.980301,1,1
-1024.0,65.37603,0,1,11.950111,3.202989,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.86953,65.652054,1,1,11.406849,3.161882,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.284416,65.44722,1,1,11.329913,3.3471816,1,1
56.44677,65.508575,1,1,10.884725,3.0321248,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.823856,65.42274,1,1,10.972981,2.7716389,1,1
56.51997,64.96489,1,1,11.258409,2.4616423,1,1
-1024.0,65.02996,0,1,10.467443,2.895827,1,1
58.210354,65.49676,1,1,11.408613,3.5138388,1,1
56.67972,-1024.0,1,0,10.331476,3.005264,1,1
56.71544,64.852325,1,1,11.527875,2.558454,1,1
56.95343,65.454414,1,1,10.929833,3.5479124,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.42285,65.52278,1,1,11.597408,3.3068376,1,1
-1024.0,65.68709,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.136944,64.91257,1,1,-1024.0,3.1197236,0,1
