fADATime,fADCTime,fADADecision,fADCDecision,fV0ATime,fV0CTime,fV0ADecision,fV0CDecision,Multiplicity V0,Multiplicity AD,Time V0,Time AD
-1024.0,65.26252,0,1,-1024.0,2.85105,0,1,0.4248760872287676,28.80969515722245,-911.6770962513984,-479.3622164726257
56.344963,65.14741,1,1,11.028887,2.9384642,1,1,2.958781148074195,161.13273298740387,-154.36417608335614,60.72218823432922
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009045310434885,0.0560600543394684,-1024.0,-1024.0
56.661663,64.806,1,1,10.651702,2.4304752,1,1,0.6827634556684643,132.6128841638565,-718.6185654252768,60.66790676116944
57.10012,64.025085,1,1,11.054795,2.7249813,1,1,0.2965701171196997,17.24149120412767,-847.0803005211055,-75.25486874580383
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009409823687747,0.0789456064812839,-1024.0,-1024.0
56.27231,65.42521,1,1,11.1687355,2.8214924,1,1,2.2159060585545376,142.38700181245804,-250.39479204267263,60.99945569038391
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018394741928204,0.1391525114886462,-1024.0,-1024.0
57.345886,-1024.0,1,0,11.476027,3.1412024,1,1,0.2007920455071143,1.5079932305961847,-878.7987632267177,-618.9407458305359
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008647030335851,0.0454188715666532,-1024.0,-1024.0
56.67532,65.637634,1,1,10.554425,3.5032432,1,1,0.3705641818232834,55.498912654817104,-733.0354967191815,60.90091609954834
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.002837624924723,0.0337669225409626,-1024.0,-1024.0
52.630886,65.09467,3,1,5.592115,2.7502284,1,1,1.67246795760002,101.59739148616792,-445.9510678481311,58.68148684501648
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0027085247565992,0.0613831360824406,-1024.0,-1024.0
57.051273,65.01392,1,1,11.409339,2.805228,1,1,1.455184928898234,137.92664489150047,-620.4773090258241,60.793792963027954
57.353714,65.27216,1,1,11.201503,3.0169032,1,1,4.1935253941919655,110.39764189720154,-202.86834498867395,60.17037415504456
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0548769319429993,-1024.0,-1024.0
51.083538,64.99847,3,1,6.223999,2.8816626,1,1,4.552937436848879,37.636717438697815,-27.639356520958245,57.92686676979065
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0060062542324885,0.051220582332462,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.003716112812981,0.0329047655686736,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0039673563442192,0.0402557989582419,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.1778081585653126,-1024.0,-1024.0
57.387775,64.97978,1,1,10.980833,3.15573,1,1,1.0890301682520658,58.83472156524658,-589.7816742956638,60.97084617614746
57.373127,65.307846,1,1,12.095937,3.0253441,1,1,2.2404906104202382,91.94396677613258,-476.7340614385903,61.315983057022095
56.627552,64.95892,1,1,11.369333,2.6381502,1,1,0.8682383780833334,190.8296415805817,-701.8436974706128,60.67299318313599
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0038168032770045,0.043252810370177,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0019960260251536,0.0547346016392111,-1024.0,-1024.0
57.029312,64.96468,1,1,10.262663,2.5900433,1,1,0.6867555605713278,61.82311815023422,-653.942919075489,60.73214292526245
-1024.0,64.26848,0,1,-1024.0,-1024.0,0,0,0.0037937576416879,6.139689821749926,-1024.0,-751.9856896400452
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.001896247966215,0.0424210778437554,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0020268340595066,0.067043172661215,-1024.0,-1024.0
55.95353,65.24333,1,1,10.887788,2.8331351,1,1,1.4552242616191506,282.53807640075684,-299.25639905780554,60.81767201423645
57.016464,65.14157,1,1,10.964276,2.5809603,1,1,0.9296265820739792,31.25137848686427,-572.8390930984169,-141.78556776046753
57.59907,64.66653,1,1,11.125372,1.3634104,1,1,0.5756993599934503,71.43511223513633,-732.9373415447772,-209.23042821884155
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0039106356562115,0.0982100958935916,-1024.0,-1024.0
56.492874,65.10841,1,1,10.881263,3.211906,1,1,1.952893705107272,222.62305688858032,-347.61494782567024,-6.633143901824951
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0040130738052539,0.0955592598766088,-1024.0,-1024.0
57.479824,64.996506,1,1,11.288699,2.3997412,1,1,0.5787120752502233,67.95223996415734,-620.1868572421372,-74.32633900642395
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009409823687747,0.0625763880088925,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.002945625630673,0.0156808472238481,-1024.0,-1024.0
57.068645,65.24621,1,1,10.601846,3.0540364,1,1,2.3264868799597025,72.74368381500244,-299.41505401209,61.08010673522949
56.44824,65.30497,1,1,11.27198,3.0822597,1,1,0.6988590093678795,109.58120572566986,-717.9587043561041,60.70282602310181
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0623051743023097,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0037545118830166,0.0978390565142035,-1024.0,-1024.0
56.713947,65.18952,1,1,10.969548,2.8536267,1,1,2.841873573837802,126.7338285446167,-169.88152464479208,60.923688650131226
56.73407,65.442085,1,1,11.366667,3.3211389,1,1,2.876468988833949,123.23123624920844,-186.3574184179306,60.84018707275391
56.610107,-1024.0,1,0,-1024.0,-1024.0,0,0,0.0044262434239499,7.559252679347992,-1024.0,-483.6624636650085
57.688896,65.36729,1,1,11.238803,2.9991012,1,1,0.8536523891380057,261.4647272527218,-782.9275085963309,61.365649461746216
55.97369,65.033936,1,1,10.075455,2.8814235,1,1,0.4372712906915694,35.36689721047878,-700.9251469261944,60.67158365249634
56.938522,65.15905,1,1,11.178777,2.2548654,1,1,0.5351177486591041,10.63843746110797,-684.7627963237464,-74.73798608779907
-1024.0,-1024.0,0,0,10.52827,-1024.0,1,0,0.1099806451238691,0.0438518873415887,-926.816483348608,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0049583938671275,0.0917618260718882,-1024.0,-1024.0
-1024.0,64.904205,0,1,11.680126,2.7571785,1,1,0.9371626403881236,110.7926155445166,-604.9464889792725,-479.640380859375
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0434035253711044,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0019816218991763,0.0549456253647804,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.005095493630506,0.1237313994206488,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.000902789470274,0.0962966727092862,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0037087979726493,0.0391622516326606,-1024.0,-1024.0
56.5737,65.05118,1,1,11.161233,2.8592815,1,1,2.7568900431506336,209.9797196388245,-266.418147450313,61.14551591873169
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008923426503315,0.0517700426280498,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0029754749848507,0.0484611792489886,-1024.0,-1024.0
57.037422,65.21502,1,1,11.103218,3.0622318,1,1,1.8483359524980187,35.23202818632126,-460.1098422259092,60.63863444328308
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0053199176909401,0.0655173887498676,-1024.0,-1024.0
56.2424,64.65566,1,1,11.253408,2.6339033,1,1,3.1298635186976758,122.23324406147005,-170.72690966259688,60.304709672927856
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0027440239209681,0.0859296792186796,-1024.0,-1024.0
-1024.0,65.00778,0,1,-1024.0,-1024.0,0,0,0.0046553342835977,186.32137965830043,-1024.0,-479.473650932312
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0363206746987998,-1024.0,-1024.0
56.299072,65.55775,1,1,10.826426,2.979882,1,1,1.5655850952025503,145.81490153074265,-556.1224122270942,-6.94817328453064
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0026973845669999,0.033559925854206,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009801406413316,0.0760700064711272,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0020065323333255,0.1094558383338153,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009879803983494,0.0964092663489282,-1024.0,-1024.0
57.580948,-1024.0,1,0,11.159862,-2.5454023,1,2,11.343659029807895,9.073938380926847,-27.543338231742386,-483.3389570713043
56.630142,-1024.0,1,0,10.561219,2.398277,1,1,0.6204249467118643,6.396401584148407,-621.2504399009049,-483.739333152771
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0228101392276585,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009366847225464,0.10415153298527,-1024.0,-1024.0
57.06956,65.48551,1,1,11.211882,3.0253134,1,1,3.755785752087832,264.8282542228699,-250.9933009147644,61.301756381988525
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018733694450929,0.0659496681764721,-1024.0,-1024.0
56.419426,65.45424,1,1,10.599335,3.1142807,1,1,5.925351778976619,69.85013175010681,-203.05947230942547,61.148432970047
-1024.0,64.835175,0,1,10.92851,2.2870145,1,1,0.3156529698753729,30.580008496530358,-814.3470899909735,-479.5280470848084
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008647030335851,0.0497624059207737,-1024.0,-1024.0
56.171112,64.808365,1,1,11.490829,2.5429764,1,1,2.882455549784936,72.43084967136383,-153.62182853929698,60.62404656410217
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0087727369973435,0.0720661766827106,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0059528470155782,0.0576058947481214,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0017963366699405,0.035120144020766,-1024.0,-1024.0
-1024.0,65.33786,0,1,11.43249,2.9688363,1,1,0.8192525043268688,75.5510885650292,-669.4005029182881,-479.3780927658081
56.82464,65.40339,1,1,11.331975,3.1403294,1,1,0.1071481549879536,198.26803414570168,-943.6412890870124,-141.53125023841858
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0032689107465557,0.0841939868405461,-1024.0,-1024.0
-1024.0,64.98512,0,1,-1024.0,1.6072463,0,1,0.0249418324674479,17.037505239248276,-1007.9748867768794,-479.6485099792481
56.763252,65.215,1,1,11.173673,3.0146403,1,1,2.391809808439575,63.45144891738892,-217.8934107683599,60.98706579208374
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0676407376304268,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0033040872658602,0.0420712810009717,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0038451907457783,0.0235663224011659,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0056746194604784,0.0679557579569518,-1024.0,-1024.0
57.30164,64.94951,1,1,11.208428,2.6613772,1,1,3.379505885881372,219.25150775909424,-73.54313823394477,-6.274970531463623
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.057174957357347,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.001704946917016,0.0990477292798459,-1024.0,-1024.0
56.308674,65.27207,1,1,11.134563,2.853732,1,1,2.4813031753874384,102.5979232788086,-283.502418326214,60.68929100036621
56.539272,65.37767,1,1,11.155072,3.4114776,1,1,2.5105350834783167,255.56469559669492,-250.5157865472138,60.97100162506104
-1024.0,64.474815,0,1,-1024.0,-1024.0,0,0,0.0028425168129615,14.257540580350906,-1024.0,-479.72474098205566
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0079727850970812,0.0572170666418969,-1024.0,-1024.0
57.039253,65.134575,1,1,11.586907,2.6231825,1,1,0.5649073970271274,80.4264886379242,-750.1227758228779,60.9088499546051
56.90099,65.02032,1,1,11.284098,2.994454,1,1,1.6421170736430213,28.29002061113715,-588.7320078294724,-209.39474177360532
57.29933,64.57453,1,1,11.317176,2.7368388,1,1,1.9374999243882485,25.241022370755672,-347.28275208733976,-75.1474666595459
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0036664433428086,0.0721040735952556,-1024.0,-1024.0
57.508423,65.383965,1,1,11.055845,3.0498676,1,1,2.2451388891786337,248.84030458331108,-234.1276743002236,61.30819296836853
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018865832826122,0.0343991322442889,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008402438834309,0.0522168930619955,-1024.0,-1024.0
57.40029,65.2436,1,1,11.255725,2.565547,1,1,2.992114611086436,120.71148705482484,-121.91070886328816,61.060736656188965
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0056601325049996,0.0693954047746956,-1024.0,-1024.0
-1024.0,65.23168,0,1,11.137679,2.9877856,1,1,1.3114779249299318,292.9670880581252,-459.694888163358,-479.369029045105
55.549244,65.06602,1,1,11.088109,3.1645944,1,1,2.521684033155907,140.62895882502198,-461.6301881223917,-209.50777673721316
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0078507047146558,0.0797258992679417,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008690505637787,0.083008125424385,-1024.0,-1024.0
56.56375,64.75979,1,1,10.966519,2.7849896,1,1,3.382929457409773,22.340466365218163,-169.78789433464408,-7.344303846359253
57.5587,65.41786,1,1,11.229717,3.0775256,1,1,5.489787021419033,83.02768468856812,-89.05607964098454,61.0832896232605
57.28583,64.77724,1,1,11.026767,2.487805,1,1,1.6142545902403072,77.90427124500275,-476.4531909767538,60.99459862709045
56.78671,65.03502,1,1,11.193754,2.7847393,1,1,2.1973104288917966,19.592226341366768,-314.932002492249,-6.5756800174713135
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0040949385729618,0.0809659203514456,-1024.0,-1024.0
56.28421,65.62878,1,1,11.192557,3.370895,1,1,1.633042928762734,92.1721966266632,-524.6522684618831,60.96766781806946
-1024.0,64.96236,0,1,-1024.0,-1024.0,0,0,0.0011300755431875,68.0583754889667,-1024.0,-479.552077293396
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0024035443784669,0.1085680844262242,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0017735816072672,0.0602615233510732,-1024.0,-1024.0
56.844463,65.1537,1,1,10.895205,2.98276,1,1,1.8538760939845813,181.98082913085815,-396.0802635215223,60.830883502960205
56.048237,64.91867,1,1,11.302865,2.920981,1,1,1.720654547563754,75.95832812786102,-266.2040039524436,60.44186019897461
-1024.0,65.202484,0,1,-1024.0,2.7592547,0,1,0.9208718271693216,107.60762783978134,-735.218728531152,-479.39499044418335
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009879803983494,0.0352317122742533,-1024.0,-1024.0
56.445442,64.858864,1,1,10.812995,2.7355628,1,1,4.241153928684071,120.97031027823688,-57.63319855928421,60.6999499797821
-1024.0,65.840775,0,1,10.690746,3.566089,1,1,1.6708177875261754,94.44870494725184,-460.2922262884677,-411.25051641464233
56.442455,65.56339,1,1,-1024.0,-1024.0,0,0,0.005875224713236,101.2771319001913,-1024.0,60.448806047439575
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009879803983494,0.0393501031212508,-1024.0,-1024.0
-1024.0,64.915054,0,1,10.718121,3.1306746,1,1,0.7704908857122064,4.331138749606907,-605.9678740445524,-547.5054502487183
56.513226,65.170456,1,1,11.202711,2.884625,1,1,0.8375999636482447,119.23387159779668,-701.9825462736189,60.91772484779358
56.86903,-1024.0,1,0,10.812349,-1024.0,1,0,0.0378877251059748,35.884578821249306,-1007.8310570418836,-483.7572498321533
-1024.0,65.186195,0,1,-1024.0,10.710399,0,1,0.0544628460775129,103.07054662378503,-991.8106326144188,-479.3408303260803
57.5222,64.93893,1,1,11.060249,2.6801906,1,1,1.9187131270882676,32.07109023630619,-493.1276545487344,61.17277240753174
56.529594,64.62937,1,1,10.743655,2.999789,1,1,1.0166088569094427,95.57930763065816,-524.586901627481,60.77517867088318
57.496334,-1024.0,1,0,10.9412365,-1024.0,1,0,0.343217842746526,8.63496862910688,-927.0123025178908,-483.37085008621216
57.86556,-1024.0,1,0,10.219315,-1024.0,1,0,0.5033613839768805,0.934211229905486,-862.4325847178698,-551.3526558876038
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0029109905590303,0.0440195696428418,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018282242817804,0.0678012701682746,-1024.0,-1024.0
57.929607,64.538414,1,1,11.457917,2.436244,1,1,4.072458897368051,313.03927636146545,-105.70869265124202,61.15218257904053
56.87211,64.796776,1,1,10.747166,2.5440953,1,1,1.4299369283835404,49.993974179029465,-508.8684373386204,60.59113550186157
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008690505637787,0.0434035253711044,-1024.0,-1024.0
57.102917,65.51758,1,1,11.059035,3.0342872,1,1,1.3347114982898347,120.93223762512208,-475.73785527050495,61.20436811447144
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0037367416080087,0.0438613472506403,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0017102470155805,0.0924652367830276,-1024.0,-1024.0
-1024.0,64.59493,0,1,10.981585,3.3234344,1,1,0.7653847475303337,6.572388424538077,-668.978441324085,-615.9157273769379
57.405796,65.717125,1,1,11.253699,3.1470933,1,1,1.4774886998347938,91.81455689668655,-525.0798215717077,61.307583808898926
58.28805,65.51442,1,1,11.261278,3.2375097,1,1,0.4914075453998521,30.20701903104782,-702.0263724736869,61.63716292381287
56.131634,65.2833,1,1,11.087346,3.48933,1,1,1.2267269238363951,95.23780143260956,-459.0102128274739,60.67172789573669
56.6232,-1024.0,1,0,11.8904705,-1024.0,1,0,0.321170583483763,1.8615513248369095,-813.572382196784,-483.699147939682
-1024.0,64.29391,0,1,14.123583,-1024.0,1,0,0.0400106558809056,1.1144008631817997,-1007.7793190181256,-751.8399209976196
56.4636,64.76481,1,1,10.872536,2.969363,1,1,0.8871014786418527,68.91993689537048,-524.7230664212257,60.49266529083252
-1024.0,64.9809,0,1,-1024.0,2.6687691,0,1,0.1268145382637158,36.4177896855399,-959.8441363554448,-479.53814792633057
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008402438834309,0.0496505089104175,-1024.0,-1024.0
57.45965,65.34398,1,1,11.480589,3.1563392,1,1,1.4320245734998025,120.69907461851837,-525.3353329431266,61.24955773353577
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.004786399542354,0.0695241917856037,-1024.0,-1024.0
56.685078,65.60596,1,1,11.205929,3.4775841,1,1,2.834253105567768,47.876374304294586,-169.23475025221703,61.04835653305054
-1024.0,-1024.0,0,0,4.8890166,-1024.0,1,0,0.0106488098972477,0.0436685229651629,-1007.9236091151834,-1024.0
56.300236,65.07914,1,1,11.304998,2.7170281,1,1,3.441033904673532,174.6333636045456,-233.59523153863847,-7.220554351806641
-1024.0,-1024.0,0,0,7.4710836,-1024.0,1,0,0.0122560774907469,0.0724075869657099,-1007.8832643181086,-1024.0
56.63175,65.04377,1,1,10.65056,2.9158504,1,1,1.1916793615091592,129.98439979553223,-508.78260002005845,60.92706108093262
56.717606,65.3305,1,1,10.784926,3.20496,1,1,4.393760455830488,228.55157911777496,-90.05237617343664,60.97842478752136
57.685284,-1024.0,1,0,-1024.0,-1024.0,0,0,0.0067309463047422,8.42096675094217,-1024.0,-483.141259431839
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0027854838990606,0.0826994460076093,-1024.0,-1024.0
57.057537,65.414665,1,1,11.38059,3.284709,1,1,1.2592420782893896,142.06121438741684,-539.5765808485448,60.7852475643158
56.596695,65.8998,1,1,10.857629,3.3896573,1,1,0.8914311021217145,98.818785071373,-605.2455756478012,60.97496819496155
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0019289627671241,0.0861798669211566,-1024.0,-1024.0
56.92526,64.59479,1,1,10.8724575,2.6414526,1,1,2.6004475394729525,10.79377780854702,-234.44032013695687,-7.393787860870361
56.923138,64.39327,1,1,10.562605,2.472745,1,1,1.6163604528992437,62.88257196685299,-429.0108877699822,-142.01087141036987
57.807846,65.17245,1,1,11.51065,2.9795609,1,1,1.7251871533808298,51.258811235427856,-411.732608569786,61.25225257873535
58.338634,-1024.0,1,0,11.395702,-1024.0,1,0,0.8436055765487254,28.005797383375462,-813.6641067862511,-483.37963914871216
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0,-1024.0,-1024.0
-1024.0,65.46486,0,1,11.284417,3.1452281,1,1,1.5307126784464344,47.0754788168706,-491.85779942944646,-276.7237312793732
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018100329325534,0.0454682148993015,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0021364327985793,0.0339650576934218,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018491930677555,0.0856156395748257,-1024.0,-1024.0
56.65837,65.48774,1,1,10.477821,3.2307365,1,1,0.6287122190697119,118.10929360985756,-572.744914971292,61.02496862411499
-1024.0,65.2377,0,1,10.928366,-1024.0,1,0,0.1520152324228547,125.180421538651,-943.1503512859344,-411.73767924308777
55.926636,65.57035,1,1,10.7309475,3.0813856,1,1,1.4572346082422882,86.93903569877148,-525.6882897093892,-6.567364692687988
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0028365020407363,0.0587519039399921,-1024.0,-1024.0
56.55433,64.46226,1,1,11.606219,2.6755989,1,1,0.8124974562088028,90.4371135160327,-700.575984351337,-75.61708354949951
57.524822,64.685646,1,1,10.992168,2.397903,1,1,0.5186510838684626,335.3100799918175,-749.5147201651707,61.100701332092285
56.287903,65.34672,1,1,10.924727,2.7949758,1,1,5.905897768447176,168.82922875881195,-73.5643917657435,60.893391132354736
-1024.0,65.17366,0,1,-1024.0,-1024.0,0,0,0.001099492306821,58.47516514267773,-1024.0,-479.26800060272217
56.56553,64.54107,1,1,10.80084,2.687162,1,1,2.203332726203371,119.22876368882136,-363.5400135591626,-74.56915378570557
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009366847225464,0.1213461854495108,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0037414886755868,0.0564269544556736,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018746926216408,0.0363574721850454,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0057702331687323,0.0468098549172282,-1024.0,-1024.0
57.027637,65.46266,1,1,11.06841,3.1743472,1,1,2.631130977300927,180.51983273029327,-364.2014997154474,61.37338948249817
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0,-1024.0,-1024.0
57.10701,69.77138,1,3,11.090886,8.19913,1,1,1.5688908632728271,4.59245777875185,-442.77430886775255,-278.4899477958679
55.23825,65.453285,1,1,-1024.0,-1024.0,0,0,0.0008690505637787,55.06228002021089,-1024.0,-344.4231045246124
56.93472,64.85406,1,1,11.179836,2.8242335,1,1,3.154440094367601,24.740020483732224,-266.8477650806308,60.91631984710693
57.192158,65.203606,1,1,11.083816,3.0597384,1,1,2.283657411346212,115.96752154827118,-298.3437205571681,60.799323081970215
57.47521,65.00869,1,1,11.292608,2.9531324,1,1,0.6215885926503688,33.24011820554733,-637.1018275786191,61.18714666366577
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0056806661305017,0.0612110397778451,-1024.0,-1024.0
56.25244,65.25856,1,1,11.147487,2.9454134,1,1,6.1103049975354224,228.38258337974548,-24.940467666834596,60.63652157783508
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0019555257167667,0.0482351137325167,-1024.0,-1024.0
57.867554,-1024.0,1,0,11.035671,2.372528,1,1,0.8595131826587021,0.8023812472820282,-589.506880979985,-618.25151014328
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0035594382206909,0.0162221319042146,-1024.0,-1024.0
56.169437,65.47531,1,1,-1024.0,-1024.0,0,0,0.0048517752438783,16.47496927669272,-1024.0,-344.1977469921112
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0067911605583503,0.0399763421155512,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018437718390487,0.1071039387024939,-1024.0,-1024.0
57.739166,65.27343,1,1,11.4294615,2.7858868,1,1,0.44362837029621,180.9261031150818,-766.6508747693151,61.67591905593872
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0022899931063875,0.0503802825696766,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0029610366909764,0.0735459830611944,-1024.0,-1024.0
57.619404,65.45773,1,1,11.701282,3.307901,1,1,1.0004860287881456,68.99789226055145,-652.4649947546422,61.4268958568573
57.330326,64.84395,1,1,10.996649,2.819159,1,1,3.959859542257618,55.44131976366043,-138.31416554190218,60.29472398757935
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0046090624528005,0.0363821247592568,-1024.0,-1024.0
56.93087,65.18632,1,1,10.896463,3.2242863,1,1,1.9820194655330847,224.52021944522855,-298.64927089586854,61.00832867622376
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0054315906018018,0.0927610769867897,-1024.0,-1024.0
56.902897,65.22729,1,1,11.156275,2.87151,1,1,4.712695029214956,258.7351859807968,-41.33122080378234,61.15005326271057
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0590172884985804,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0048711816198192,0.0427341903559863,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-10.413171,3.0582135,2,1,0.1752451633219607,0.0590393608435988,-912.5046203806996,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0036027527530677,0.0478489696979522,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0040900774765759,0.0121009713038802,-1024.0,-1024.0
57.55396,65.370834,1,1,24.873102,2.8310323,1,1,0.7701987321488559,107.60569941997528,-766.9749141046777,60.79545021057129
57.223408,-1024.0,1,0,11.069004,-1024.0,1,0,0.1395685628522187,13.319361462257802,-926.8547540903093,-483.98459458351135
