fADATime,fADCTime,fADADecision,fADCDecision,fV0ATime,fV0CTime,fV0ADecision,fV0CDecision
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.522793,64.6878,1,1,8.612126,2.08805,1,1
56.143234,65.136635,1,1,10.313874,2.277269,1,1
56.094273,65.11889,1,1,8.10861,2.24177,1,1
56.72173,65.318665,1,1,10.125572,2.5774605,1,1
56.21385,65.05709,1,1,10.083795,2.381663,1,1
56.932327,65.32738,1,1,12.107645,3.7398572,1,1
56.834373,65.217766,1,1,11.423948,3.1216242,1,1
56.54705,65.334785,1,1,8.864398,2.7176325,1,1
56.37032,64.948524,1,1,10.875232,2.6253517,1,1
55.775177,65.23329,1,1,9.290241,2.500033,1,1
56.397434,64.98114,1,1,10.52486,2.6071668,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.32579,65.71723,1,1,11.394941,3.5933483,1,1
56.626987,64.775665,1,1,11.144704,2.1842499,1,1
56.92052,65.579666,1,1,10.208244,3.0362432,1,1
56.25686,65.304695,1,1,8.310414,2.506895,1,1
56.119915,65.257454,1,1,10.3394165,2.6920602,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.575863,64.87924,1,1,11.041303,2.614486,1,1
56.632412,64.659424,1,1,10.575451,2.0505602,1,1
56.508144,64.9155,1,1,11.777311,3.5990126,1,1
56.94347,65.15101,1,1,11.039765,2.54846,1,1
-1024.0,-1024.0,0,0,-9.802226,4.1534553,2,1
56.367466,65.28656,1,1,11.664805,3.9487026,1,1
56.550915,65.17427,1,1,9.485911,2.6657307,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.074993,65.805435,1,1,10.846981,3.1980934,1,1
56.465458,64.99416,1,1,8.612618,2.211214,1,1
56.68983,65.08508,1,1,11.130753,2.9158907,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.576397,65.42592,1,1,12.078989,4.2354655,1,1
56.404556,65.536476,1,1,7.9186144,3.0176768,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.56616,65.47079,1,1,10.282335,2.924719,1,1
56.594856,65.15445,1,1,10.727507,3.045584,1,1
56.001114,65.328224,1,1,8.120954,2.5158045,1,1
56.700375,65.14046,1,1,9.140594,2.6907265,1,1
56.16573,65.057175,1,1,9.94069,2.436315,1,1
56.694366,64.92196,1,1,10.773109,2.6997185,1,1
56.24505,65.312996,1,1,10.848196,2.977941,1,1
-1024.0,-1024.0,0,0,-10.263903,4.3532267,2,1
56.72637,65.42111,1,1,11.706995,3.8308399,1,1
56.769054,65.42543,1,1,11.2345085,3.3797152,1,1
56.042847,65.13743,1,1,7.638809,2.4318564,1,1
56.95391,65.14916,1,1,11.177241,2.881009,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.859314,64.92563,1,1,11.68827,3.2832563,1,1
56.775566,64.700035,1,1,9.829927,2.018518,1,1
56.457893,-1024.0,1,0,11.658122,2.8347695,1,1
-20.567225,-11.182204,3,3,24.479803,18.497747,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.20596,65.55734,1,1,11.3089695,3.7474349,1,1
56.608753,65.64431,1,1,8.082625,2.85219,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.36707,65.02047,1,1,11.248944,3.264184,1,1
-1024.0,64.89015,0,1,11.306698,2.3971274,1,1
56.66609,65.07584,1,1,9.857333,2.3921082,1,1
57.049934,65.27397,1,1,10.7703,2.638667,1,1
-1024.0,-1024.0,0,0,-9.313534,2.9068155,2,1
56.363407,65.0963,1,1,8.669939,2.530818,1,1
56.86662,64.922104,1,1,11.748906,3.4104972,1,1
56.522488,65.31271,1,1,10.647992,3.0210302,1,1
56.781067,64.836334,1,1,8.717566,2.3172774,1,1
56.6543,65.49365,1,1,8.578147,2.9307234,1,1
56.602276,65.12727,1,1,11.345558,3.0467281,1,1
56.085503,65.29791,1,1,7.8860083,2.5398793,1,1
56.402473,65.74162,1,1,10.9523535,3.8944643,1,1
56.64722,65.62151,1,1,9.822877,3.0451722,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.972347,65.16367,1,1,10.953893,3.208807,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.207912,65.01915,1,1,10.953879,2.9835806,1,1
-96.9752,-84.532166,3,3,-1024.0,-1024.0,0,0
56.99099,64.80166,1,1,8.922672,2.1569653,1,1
56.674644,65.28135,1,1,10.695464,2.6613867,1,1
56.06307,65.14343,1,1,11.175758,3.1203487,1,1
56.913334,65.20551,1,1,11.257408,2.7737088,1,1
56.352127,64.91976,1,1,10.558854,2.370902,1,1
56.687492,65.346725,1,1,11.534778,3.6284916,1,1
56.450485,65.55402,1,1,10.992118,3.4238539,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.85932,65.26332,1,1,7.3388433,2.5285985,1,1
56.755276,65.19333,1,1,11.179399,3.3315096,1,1
57.039257,65.026924,1,1,12.373899,3.8505096,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.337723,64.931694,1,1,10.930909,2.9817026,1,1
56.974445,64.74985,1,1,11.5833235,2.8964877,1,1
56.740177,65.32613,1,1,10.30365,2.6523113,1,1
56.641064,64.91753,1,1,9.561352,2.8933232,1,1
56.64906,65.48876,1,1,8.795332,2.6395695,1,1
56.645535,52.760395,1,3,11.410722,3.5349512,1,1
56.89752,64.78715,1,1,11.364796,2.590215,1,1
56.42757,65.200424,1,1,11.778585,3.8328373,1,1
56.48052,65.370735,1,1,10.883825,2.9823318,1,1
56.61216,64.83918,1,1,10.623043,2.4075263,1,1
56.39446,64.77716,1,1,10.711523,2.569867,1,1
56.893982,65.207535,1,1,11.34217,3.2018385,1,1
56.502216,64.8207,1,1,11.204798,2.9435816,1,1
56.47238,65.729324,1,1,11.60307,4.0981045,1,1
56.439842,65.204605,1,1,10.666843,2.7810588,1,1
56.652924,65.09824,1,1,7.9428344,2.4185975,1,1
56.607338,65.05492,1,1,11.0156145,3.0059104,1,1
56.605484,65.17754,1,1,8.845738,2.4546647,1,1
-1024.0,65.580826,0,1,12.237589,3.70679,1,1
-1024.0,65.779045,0,1,-10.492607,3.539057,2,1
56.427567,65.66246,1,1,10.954864,3.3747609,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.79477,65.29008,1,1,10.028179,2.6247013,1,1
56.362442,65.07939,1,1,11.685229,3.4715617,1,1
56.26907,65.55155,1,1,9.953476,3.0195956,1,1
56.760025,64.98079,1,1,8.958524,2.5220983,1,1
56.44075,64.921104,1,1,11.070919,2.8930476,1,1
56.102367,65.439415,1,1,10.2837,2.95985,1,1
56.748528,65.438126,1,1,8.810502,2.5927095,1,1
56.12858,65.183975,1,1,10.681486,3.0117848,1,1
56.174824,64.64445,1,1,9.961407,2.3560765,1,1
56.705673,64.77416,1,1,10.389619,2.1936166,1,1
57.06185,65.179665,1,1,11.976198,3.2046824,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.66128,65.18557,1,1,10.867703,2.7048025,1,1
56.742043,65.12329,1,1,11.101052,3.1681786,1,1
56.60001,65.63467,1,1,8.299395,2.9149227,1,1
56.560486,65.111465,1,1,11.617405,3.4340718,1,1
57.07826,64.46209,1,1,11.468036,2.6072378,1,1
56.443817,65.44046,1,1,9.926507,2.6372185,1,1
55.93147,64.869,1,1,10.471264,2.444702,1,1
56.68491,65.12223,1,1,11.205457,2.990675,1,1
55.83906,65.171196,1,1,11.290744,3.2670639,1,1
56.526985,64.63566,1,1,10.395027,2.4488213,1,1
56.60194,65.140526,1,1,10.006898,2.563635,1,1
56.72904,64.51881,1,1,8.584152,1.7782248,1,1
56.572304,65.15439,1,1,11.199465,3.1899517,1,1
56.569866,65.06163,1,1,11.5499735,2.6924057,1,1
56.268482,64.96853,1,1,10.614649,2.577558,1,1
56.12043,65.0467,1,1,10.661262,3.0770338,1,1
55.80881,64.91885,1,1,9.095283,2.2590773,1,1
56.80415,65.09957,1,1,11.770508,3.6896932,1,1
57.374493,64.54326,1,1,12.289578,3.1763608,1,1
56.823483,65.23664,1,1,11.448376,3.3925848,1,1
56.798054,64.825584,1,1,11.21862,2.697234,1,1
56.186745,64.92486,1,1,7.8396006,2.3270888,1,1
56.56148,65.036415,1,1,10.833804,2.6703706,1,1
56.42541,65.460815,1,1,9.252484,2.8089445,1,1
56.431553,65.43762,1,1,11.035254,3.428833,1,1
56.77659,65.13835,1,1,11.424901,3.3611362,1,1
56.962215,65.10438,1,1,10.445369,2.494395,1,1
56.542423,65.08696,1,1,8.015018,2.5035796,1,1
56.595676,65.550476,1,1,10.732996,2.934773,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.567196,65.11196,1,1,10.233282,2.5753698,1,1
56.84105,65.448296,1,1,9.82087,2.8906212,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.624683,65.19259,1,1,11.298879,3.1660867,1,1
56.894043,65.42304,1,1,11.656885,3.7200108,1,1
56.662098,65.12597,1,1,11.04181,3.152802,1,1
56.681946,65.334274,1,1,10.671331,2.832428,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.672874,65.01173,1,1,10.394885,2.4568594,1,1
56.756123,65.3735,1,1,9.734818,2.4543142,1,1
56.25081,65.38952,1,1,9.145661,2.677505,1,1
56.67434,65.49962,1,1,12.216874,4.172122,1,1
56.980007,65.667885,1,1,12.065357,4.09637,1,1
56.664753,64.636955,1,1,10.619812,2.19079,1,1
56.48621,65.28993,1,1,10.068583,2.7477643,1,1
56.480244,65.33624,1,1,11.063247,3.5168076,1,1
56.590042,65.25533,1,1,11.287991,3.3681374,1,1
56.7877,65.41864,1,1,11.373354,3.2824323,1,1
57.040363,65.195755,1,1,10.523587,2.7987373,1,1
55.781784,-1024.0,1,0,10.906946,4.153162,1,1
-1024.0,-1024.0,0,0,13.109597,-1024.0,1,0
56.40263,65.30125,1,1,10.852302,3.1171188,1,1
56.70614,64.934784,1,1,10.341727,2.8527503,1,1
56.04357,64.91742,1,1,11.146949,3.320175,1,1
56.02363,65.3416,1,1,10.300676,2.9540145,1,1
56.20098,65.211945,1,1,8.867624,2.3580375,1,1
56.87204,65.065704,1,1,11.698386,3.1647732,1,1
56.438763,65.45868,1,1,10.756377,3.2186894,1,1
56.577656,65.141396,1,1,11.335379,3.3622108,1,1
56.369778,64.77345,1,1,9.039944,2.3023853,1,1
56.198067,64.74294,1,1,9.374423,2.0873485,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.670033,65.228645,1,1,7.7375994,2.4080567,1,1
56.893612,64.53035,1,1,9.623608,2.408641,1,1
56.216576,65.61474,1,1,10.999913,3.4206173,1,1
56.929104,65.77174,1,1,11.922452,4.0080976,1,1
57.113216,64.84474,1,1,11.943627,3.0211008,1,1
56.52078,64.88443,1,1,10.738514,2.6399314,1,1
57.31743,65.059494,1,1,12.262404,3.2955813,1,1
56.831745,64.706894,1,1,10.013983,2.1274626,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.607063,65.475586,1,1,10.733006,3.03066,1,1
56.812927,65.23603,1,1,9.8144865,2.6690938,1,1
56.99377,64.9721,1,1,8.9958725,2.2795742,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.77269,65.59626,1,1,10.18593,2.8776903,1,1
56.636185,65.030106,1,1,8.682825,2.5725272,1,1
56.7038,64.63487,1,1,10.285714,2.0721588,1,1
56.165516,65.58437,1,1,10.594818,3.3226233,1,1
56.394444,64.84144,1,1,9.908341,2.216621,1,1
57.01492,65.166016,1,1,11.52065,2.9262161,1,1
56.874313,65.25755,1,1,8.746938,2.5942638,1,1
56.516598,65.783226,1,1,10.685531,3.62356,1,1
56.25791,65.06577,1,1,10.017169,2.6625173,1,1
56.345238,65.329865,1,1,11.671392,3.533079,1,1
56.529816,65.136406,1,1,10.562505,2.7570624,1,1
-1024.0,-1024.0,0,0,10.635143,2.236708,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.501804,65.20671,1,1,11.108362,3.1362665,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.73689,65.13299,1,1,8.919394,2.5936801,1,1
56.89701,65.18968,1,1,10.278825,2.7662,1,1
56.65191,65.20203,1,1,11.747264,3.506753,1,1
56.362705,65.37819,1,1,10.522929,2.8470275,1,1
56.3506,-1024.0,1,0,11.392593,3.4746892,1,1
57.191628,65.16591,1,1,9.071193,2.699397,1,1
56.01589,64.55747,1,1,10.145656,2.1272302,1,1
57.291172,65.0186,1,1,10.632393,2.7645547,1,1
56.869205,65.252846,1,1,11.5135565,3.2988806,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.296574,64.730576,1,1,8.696104,2.0972378,1,1
56.543438,65.1149,1,1,8.604905,2.5057225,1,1
56.640163,65.69575,1,1,11.707825,4.040564,1,1
56.23742,65.42544,1,1,8.269283,2.6388378,1,1
56.88754,64.94971,1,1,11.931791,3.3272948,1,1
56.854027,65.01607,1,1,10.7456,2.5836601,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.466045,65.40916,1,1,10.109522,2.740143,1,1
56.621014,65.1968,1,1,11.1315975,3.2332172,1,1
55.84702,64.43991,1,1,9.298635,1.9555156,1,1
56.32202,64.841354,1,1,10.82289,3.139956,1,1
56.764725,64.95121,1,1,8.851383,2.4318466,1,1
56.435146,64.58707,1,1,11.35575,2.7136953,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.33312,65.42575,1,1,10.324032,3.0757892,1,1
56.41301,65.06901,1,1,9.055741,2.4142704,1,1
-57.021145,-1024.0,2,0,-10.067928,3.739724,2,1
57.087624,65.770195,1,1,12.039772,4.045353,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.626255,65.20766,1,1,10.089446,2.5845811,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.737007,64.83271,1,1,8.424996,2.3659909,1,1
56.759594,64.90825,1,1,11.795295,3.315641,1,1
56.52797,65.493004,1,1,9.764814,2.8274744,1,1
56.720123,65.04019,1,1,11.793234,3.7420056,1,1
56.961357,65.22245,1,1,8.290281,2.6817112,1,1
55.713257,65.20149,1,1,9.064896,2.4769971,1,1
56.501038,65.18073,1,1,11.299627,3.2718942,1,1
56.40676,64.850426,1,1,11.592151,3.5096354,1,1
56.602604,64.868614,1,1,11.565592,3.24674,1,1
56.837116,65.4246,1,1,10.326495,2.5967207,1,1
56.69875,65.295395,1,1,11.528282,3.417301,1,1
56.513386,65.16849,1,1,11.294016,2.9920697,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.459064,64.91579,1,1,10.521584,2.4644816,1,1
56.83387,65.32781,1,1,10.078588,2.7910187,1,1
56.168896,64.871574,1,1,10.318125,2.35873,1,1
56.32601,65.342926,1,1,10.035409,2.599845,1,1
56.818287,65.57892,1,1,10.493374,2.8933089,1,1
56.759647,64.90522,1,1,11.768262,3.416862,1,1
56.98405,65.3757,1,1,11.468636,2.8642442,1,1
56.3558,64.66674,1,1,10.375538,2.0870976,1,1
56.66832,65.653305,1,1,11.61356,3.979337,1,1
56.8212,64.88127,1,1,9.304551,2.3156278,1,1
56.420624,64.970276,1,1,11.050131,3.0896468,1,1
56.17224,-74.93479,1,3,7.9902916,2.4499888,1,1
55.97566,64.90694,1,1,11.258494,3.5189703,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.55434,65.2535,1,1,11.509237,3.4841704,1,1
56.85928,65.07202,1,1,8.36912,2.6102164,1,1
56.385826,64.8015,1,1,10.76487,2.4819365,1,1
56.53186,65.459694,1,1,11.385642,3.6372223,1,1
56.748577,65.239334,1,1,11.071413,2.9155746,1,1
56.508995,65.22454,1,1,10.686694,2.5306275,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.269947,65.312225,1,1,10.210148,2.7667964,1,1
56.15798,65.11769,1,1,10.768326,3.1007514,1,1
56.374714,65.356155,1,1,11.067689,3.1900928,1,1
56.209538,65.29234,1,1,9.27802,2.7887614,1,1
56.980343,65.23405,1,1,11.574675,2.9995434,1,1
56.970318,65.03182,1,1,11.272718,2.7751184,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.223137,65.42042,1,1,10.095004,2.943521,1,1
56.65008,65.41132,1,1,12.046997,4.075594,1,1
56.279934,64.62874,1,1,10.781902,2.6769996,1,1
56.50661,65.00516,1,1,11.263692,2.9991422,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.683228,64.90424,1,1,11.104493,2.751864,1,1
56.53889,65.08039,1,1,10.522823,2.3660061,1,1
56.191032,64.98119,1,1,9.183339,2.4890249,1,1
56.887024,65.22155,1,1,9.068106,2.596588,1,1
56.279846,65.05757,1,1,10.343601,2.888009,1,1
56.49111,65.37363,1,1,10.876274,2.9297552,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.523693,65.41187,1,1,11.683855,3.7209587,1,1
56.4402,65.496155,1,1,10.565634,2.9951954,1,1
56.836018,65.193115,1,1,11.035121,3.1043,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.928635,64.9685,1,1,9.961358,2.2905235,1,1
56.119015,65.06063,1,1,10.550902,2.5889149,1,1
56.266632,65.07951,1,1,7.9601464,2.46236,1,1
56.394238,65.10457,1,1,11.098984,2.9499357,1,1
56.64929,65.04292,1,1,11.858134,3.680892,1,1
56.135967,65.38856,1,1,11.086409,3.3503466,1,1
56.92958,65.44956,1,1,12.100852,4.2016397,1,1
56.542797,65.10472,1,1,11.637578,3.3403435,1,1
56.880966,65.11755,1,1,10.559251,2.8329012,1,1
56.562885,65.28505,1,1,11.527117,3.3312387,1,1
56.19382,65.8535,1,1,11.169198,3.787808,1,1
56.746433,64.964,1,1,11.849307,3.6383834,1,1
57.061523,64.84038,1,1,11.402839,2.8985856,1,1
56.36094,64.86839,1,1,10.920913,2.5065167,1,1
56.766636,65.04864,1,1,11.9935055,3.436648,1,1
56.76637,64.577156,1,1,10.537961,2.2620301,1,1
56.541225,64.74778,1,1,10.998365,2.8732173,1,1
56.841366,65.31728,1,1,9.789604,2.799035,1,1
56.65,65.17568,1,1,8.747791,2.6366131,1,1
56.95017,65.35551,1,1,7.6814303,2.5629485,1,1
-1024.0,-1024.0,0,0,11.829905,-2.775932,1,2
56.154682,65.21706,1,1,11.108696,3.41038,1,1
57.22203,64.767975,1,1,11.110502,2.249039,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.697105,65.04051,1,1,11.863785,4.0129933,1,1
56.600365,65.104645,1,1,11.8413315,3.8162289,1,1
57.047245,67.38234,1,3,11.675477,5.244158,1,1
56.82499,65.41459,1,1,11.773441,3.6157215,1,1
56.177273,64.87987,1,1,10.828328,2.4737046,1,1
56.543713,65.49679,1,1,11.01678,3.471023,1,1
56.947678,65.970406,1,1,12.189245,3.428769,1,1
57.25647,64.67598,1,1,12.342912,3.3651717,1,1
-1024.0,65.00976,0,1,-10.5975685,3.5453365,2,1
56.5053,65.20362,1,1,8.242575,2.562008,1,1
55.67743,65.00572,1,1,7.5933447,2.2335327,1,1
56.728172,65.02589,1,1,8.314346,2.201757,1,1
55.93257,65.47881,1,1,10.253743,2.9913368,1,1
56.873234,65.00135,1,1,12.154389,3.4764872,1,1
-1024.0,-1024.0,0,0,10.820473,-1024.0,1,0
56.68973,64.8188,1,1,10.067933,2.526337,1,1
55.521416,65.276695,1,1,9.385445,2.5961773,1,1
56.83921,64.684006,1,1,8.302982,2.0971632,1,1
56.83893,65.26469,1,1,11.975332,4.04095,1,1
56.193756,65.24885,1,1,10.437981,2.7328885,1,1
56.424335,64.99477,1,1,11.067235,2.767361,1,1
56.168194,65.270386,1,1,9.0766735,2.8179877,1,1
57.080406,65.00972,1,1,9.724658,2.380974,1,1
56.165752,65.17293,1,1,11.113142,3.6553044,1,1
-1024.0,-1024.0,0,0,-1024.0,3.7691705,0,1
-1024.0,-1024.0,0,0,9.272103,3.5983155,1,1
56.48951,65.72182,1,1,8.712524,2.8166454,1,1
56.880688,65.225815,1,1,10.308374,2.671868,1,1
-1024.0,65.30045,0,1,14.321622,3.8831239,1,1
56.70524,65.1282,1,1,11.886168,3.78444,1,1
56.23825,65.05763,1,1,8.635983,2.3382304,1,1
56.279575,65.260025,1,1,10.713236,3.013228,1,1
56.757065,65.167366,1,1,12.070616,3.88364,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.443336,64.59486,1,1,11.319192,2.9194806,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,4.141331,0,1
-1024.0,-1024.0,0,0,-20.350077,-37.00817,3,3
56.54933,64.910995,1,1,9.368521,2.445757,1,1
56.72464,64.93416,1,1,10.832221,2.6014602,1,1
56.380665,64.87708,1,1,10.442885,2.6392841,1,1
56.27753,65.04247,1,1,11.195822,3.2835667,1,1
55.724476,65.183945,1,1,10.785487,3.1613343,1,1
56.228466,65.04851,1,1,9.106972,2.4116015,1,1
56.632645,64.93932,1,1,9.028486,2.3301008,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.998505,64.73953,1,1,11.516528,2.8048573,1,1
56.21072,65.30098,1,1,8.663988,2.545812,1,1
56.466343,65.05574,1,1,11.101557,3.039555,1,1
56.36473,64.807396,1,1,11.368838,2.9041514,1,1
56.63756,64.9139,1,1,8.441764,2.2880812,1,1
56.054596,65.108826,1,1,7.662605,2.6065896,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.67705,65.38965,1,1,10.101468,2.8196437,1,1
56.544388,65.1584,1,1,10.721552,2.7892148,1,1
56.323593,65.0506,1,1,11.112276,3.0738008,1,1
56.068283,64.679115,1,1,10.683863,2.6587167,1,1
56.332443,64.55977,1,1,11.238089,2.7156696,1,1
56.10348,65.00517,1,1,9.818456,2.3025331,1,1
56.526646,64.64564,1,1,11.286857,2.8971307,1,1
57.098965,64.94142,1,1,9.624896,2.2608767,1,1
55.935074,64.64703,1,1,7.7027493,2.0878608,1,1
56.879887,65.11842,1,1,10.278725,2.7269356,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.922897,65.405914,1,1,11.485553,3.539666,1,1
55.856728,65.28608,1,1,11.139609,3.5209835,1,1
56.171623,65.51528,1,1,9.651786,2.8980312,1,1
56.255383,64.61415,1,1,9.837063,2.348317,1,1
57.038773,64.76679,1,1,10.811651,2.2868114,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.872265,65.30388,1,1,11.163116,2.8145394,1,1
56.70714,65.247284,1,1,12.028738,3.8743129,1,1
56.829037,65.24064,1,1,9.302764,2.5585446,1,1
-1024.0,-1024.0,0,0,-1024.0,4.1229496,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.24968,64.941475,1,1,11.69969,3.1833916,1,1
56.677303,65.3665,1,1,11.669406,4.1233444,1,1
56.50319,65.30176,1,1,9.207229,2.691322,1,1
-1024.0,-1024.0,0,0,10.332044,2.5017593,1,1
56.32878,64.69162,1,1,10.115747,2.0395565,1,1
57.01224,65.17692,1,1,8.400845,2.5340867,1,1
56.639645,65.196976,1,1,10.602492,2.4564166,1,1
57.068752,64.947495,1,1,10.856571,2.7400155,1,1
56.973885,65.57673,1,1,10.356791,3.0366626,1,1
57.0477,65.61478,1,1,12.09753,4.0168114,1,1
56.32089,65.34471,1,1,10.284121,2.9155686,1,1
56.291386,65.36053,1,1,8.909397,2.6195228,1,1
56.156532,64.78649,1,1,8.220184,2.125082,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.5375,65.62925,1,1,11.840897,4.135363,1,1
56.749165,65.060745,1,1,7.840658,2.621452,1,1
-1024.0,64.81934,0,1,-10.51815,3.620558,2,1
57.000328,65.25985,1,1,11.615862,3.1966038,1,1
56.329865,64.88999,1,1,11.032557,2.8962984,1,1
56.673195,65.413925,1,1,11.308346,3.5965657,1,1
56.88297,65.00538,1,1,11.469996,2.945664,1,1
57.10374,65.28827,1,1,10.2305355,2.5905645,1,1
-20.255735,-10.576636,3,3,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-9.211522,0.23803003,2,3
56.114532,64.965706,1,1,10.685334,2.610057,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.065598,65.134995,1,1,7.858944,2.245909,1,1
56.429974,65.936745,1,1,10.269982,3.588141,1,1
56.34645,64.71448,1,1,9.739416,2.0652063,1,1
56.122635,65.12709,1,1,10.460849,2.9016697,1,1
56.495735,65.03435,1,1,11.627257,3.7086868,1,1
56.397003,65.454704,1,1,9.033845,2.7477646,1,1
56.150494,64.90654,1,1,10.721004,2.8484244,1,1
56.548183,65.01513,1,1,8.919966,2.3202918,1,1
56.62202,64.931175,1,1,11.89794,3.3808224,1,1
56.826836,65.036804,1,1,12.091327,3.5831106,1,1
56.4178,65.6305,1,1,11.447226,3.880247,1,1
57.049,65.18701,1,1,11.01773,2.5469143,1,1
56.687695,64.90019,1,1,10.006246,2.2162137,1,1
56.451664,65.20006,1,1,11.130949,3.1893847,1,1
56.39071,65.083725,1,1,10.163806,2.5334568,1,1
56.322662,65.4036,1,1,11.000204,3.3627658,1,1
56.62275,65.11221,1,1,10.857648,2.5747552,1,1
56.183582,65.05613,1,1,10.798371,2.9744396,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.37247,64.5576,1,1,8.820459,2.24153,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.489773,65.45117,1,1,11.648019,3.667448,1,1
56.67311,65.16432,1,1,11.898383,3.702565,1,1
56.448174,65.0522,1,1,10.421235,2.3255353,1,1
56.58298,65.04986,1,1,8.414918,2.332084,1,1
56.30197,65.08218,1,1,11.471638,3.352794,1,1
-1024.0,-1024.0,0,0,-10.613692,3.7677658,2,1
56.386013,65.01808,1,1,11.06736,3.0014808,1,1
56.60821,65.11076,1,1,11.339804,3.0250885,1,1
56.340664,65.931145,1,1,9.822089,3.1502364,1,1
56.88352,64.84239,1,1,10.073024,2.387774,1,1
56.39034,65.38671,1,1,10.098417,2.977938,1,1
56.302845,64.95952,1,1,9.512095,2.3490589,1,1
56.85482,64.90198,1,1,8.633168,2.1395082,1,1
56.36931,65.199104,1,1,10.776606,2.8183064,1,1
56.55139,64.92586,1,1,11.347153,3.0236933,1,1
56.6252,65.00781,1,1,10.92186,2.702898,1,1
57.42929,64.67898,1,1,12.1185665,2.719257,1,1
56.349102,64.95525,1,1,9.00303,2.3377717,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.739227,65.14017,1,1,11.168243,2.9958959,1,1
56.31297,64.9781,1,1,11.218824,3.2365,1,1
56.70557,65.49885,1,1,9.195097,2.8322632,1,1
56.47651,65.138054,1,1,11.036074,2.8725064,1,1
56.473335,65.41989,1,1,11.420093,3.5299559,1,1
55.75679,64.711685,1,1,10.030421,2.1521423,1,1
56.591698,65.38157,1,1,9.482021,2.7655365,1,1
56.26345,64.78621,1,1,7.775228,2.0497837,1,1
55.979713,65.7166,1,1,8.466259,2.975933,1,1
